certificate_id,issue_date,expiry_date,status,revocation_date,api_endpoint,issuer,key_length,tls_version
CERT-1770,20/03/2024,17/09/2024,active,,/api/v4/service4,SecureSign CA,4096,TLS1.3
CERT-1771,28/05/2024,28/12/2024,revoked,07/11/2024,/api/v1/service17,NetSecure CA,3072,TLS1.3
CERT-1772,15/05/2024,17/01/2025,revoked,30/12/2024,/api/v2/service50,UniCA,3072,TLS1.2
CERT-1773,04/07/2024,25/02/2025,revoked,13/01/2025,/api/v5/service46,UniCA,3072,TLS1.3
CERT-1774,24/01/2024,20/04/2025,active,,/api/v5/service17,PrimeCA,2048,TLS1.2
CERT-1775,05/05/2024,30/01/2026,revoked,13/11/2025,/api/v3/service21,SecureSign CA,3072,TLS1.3
CERT-1776,25/04/2024,08/05/2025,active,,/api/v5/service17,PrimeCA,4096,TLS1.3
CERT-1777,10/07/2024,26/04/2025,revoked,11/02/2025,/api/v3/service37,UniCA,3072,TLS1.3
CERT-1778,26/03/2024,06/12/2025,revoked,01/12/2025,/api/v3/service5,GlobalTrust CA,3072,TLS1.2
CERT-1779,05/04/2024,04/01/2026,active,,/api/v5/service30,NetSecure CA,3072,TLS1.2
CERT-1780,25/03/2024,29/07/2025,active,,/api/v1/service14,SecureSign CA,3072,TLS1.2
CERT-1781,23/01/2024,03/12/2024,revoked,15/10/2024,/api/v5/service46,NetSecure CA,2048,TLS1.3
CERT-1782,24/06/2024,03/02/2026,revoked,26/12/2025,/api/v3/service38,GlobalTrust CA,2048,TLS1.2
CERT-1783,05/05/2024,22/12/2024,active,,/api/v4/service40,GlobalTrust CA,4096,TLS1.3
CERT-1784,02/04/2024,23/12/2024,active,,/api/v5/service27,NetSecure CA,2048,TLS1.3
CERT-1785,29/04/2024,20/01/2025,revoked,12/11/2024,/api/v2/service13,GlobalTrust CA,4096,TLS1.3
CERT-1786,01/02/2024,20/07/2025,revoked,15/06/2025,/api/v1/service49,PrimeCA,2048,TLS1.2
CERT-1787,17/05/2024,01/12/2024,revoked,09/11/2024,/api/v3/service19,SecureSign CA,2048,TLS1.3
CERT-1788,06/07/2024,30/04/2026,active,,/api/v4/service36,SecureSign CA,4096,TLS1.3
CERT-1789,25/04/2024,08/02/2025,revoked,30/12/2024,/api/v4/service9,GlobalTrust CA,4096,TLS1.2
CERT-1790,21/03/2024,28/11/2025,revoked,06/11/2025,/api/v2/service8,NetSecure CA,3072,TLS1.2
CERT-1791,22/03/2024,25/01/2025,revoked,24/01/2025,/api/v4/service30,SecureSign CA,2048,TLS1.3
CERT-1792,08/01/2024,04/10/2024,active,,/api/v5/service14,UniCA,4096,TLS1.3
CERT-1793,25/04/2024,22/06/2025,revoked,22/04/2025,/api/v3/service48,PrimeCA,2048,TLS1.2
CERT-1794,09/05/2024,23/12/2025,active,,/api/v3/service23,SecureSign CA,2048,TLS1.3
CERT-1795,06/05/2024,13/10/2025,revoked,05/09/2025,/api/v3/service9,PrimeCA,2048,TLS1.3
CERT-1796,05/07/2024,26/01/2026,active,,/api/v1/service30,GlobalTrust CA,4096,TLS1.3
CERT-1797,09/02/2024,20/12/2025,revoked,12/11/2025,/api/v3/service39,GlobalTrust CA,4096,TLS1.3
CERT-1798,07/01/2024,28/12/2025,revoked,17/11/2025,/api/v5/service50,GlobalTrust CA,4096,TLS1.3
CERT-1799,18/02/2024,02/08/2025,revoked,29/06/2025,/api/v1/service43,NetSecure CA,3072,TLS1.3
CERT-1800,05/01/2024,14/01/2025,revoked,18/10/2024,/api/v4/service3,PrimeCA,3072,TLS1.2
CERT-1801,15/03/2024,15/12/2024,revoked,10/10/2024,/api/v1/service9,SecureSign CA,4096,TLS1.3
CERT-1802,10/03/2024,13/09/2025,revoked,04/09/2025,/api/v4/service4,SecureSign CA,3072,TLS1.3
CERT-1803,08/05/2024,21/02/2026,revoked,24/11/2025,/api/v4/service30,PrimeCA,3072,TLS1.3
CERT-1804,02/06/2024,11/01/2026,revoked,21/11/2025,/api/v5/service35,PrimeCA,4096,TLS1.2
CERT-1805,28/01/2024,11/08/2024,revoked,30/06/2024,/api/v4/service34,NetSecure CA,4096,TLS1.2
CERT-1806,22/02/2024,31/12/2024,revoked,20/10/2024,/api/v2/service39,NetSecure CA,3072,TLS1.3
CERT-1807,12/04/2024,29/10/2025,revoked,10/09/2025,/api/v5/service7,UniCA,3072,TLS1.3
CERT-1808,16/01/2024,30/07/2024,active,,/api/v4/service27,GlobalTrust CA,3072,TLS1.2
CERT-1809,19/06/2024,02/10/2025,revoked,05/07/2025,/api/v3/service22,NetSecure CA,4096,TLS1.2
CERT-1810,16/01/2024,26/09/2024,revoked,18/08/2024,/api/v4/service38,PrimeCA,4096,TLS1.3
CERT-1811,23/01/2024,10/10/2025,revoked,31/08/2025,/api/v1/service47,UniCA,2048,TLS1.3
CERT-1812,07/01/2024,02/07/2025,active,,/api/v4/service26,SecureSign CA,4096,TLS1.2
CERT-1813,23/06/2024,26/04/2026,active,,/api/v3/service16,PrimeCA,4096,TLS1.2
CERT-1814,26/06/2024,15/01/2025,revoked,15/11/2024,/api/v2/service30,SecureSign CA,4096,TLS1.3
CERT-1815,15/05/2024,22/02/2026,active,,/api/v4/service46,GlobalTrust CA,3072,TLS1.2
CERT-1816,21/05/2024,31/05/2025,revoked,27/05/2025,/api/v3/service11,NetSecure CA,4096,TLS1.2
CERT-1817,04/06/2024,04/04/2025,revoked,05/03/2025,/api/v4/service26,UniCA,3072,TLS1.2
CERT-1818,24/02/2024,29/09/2024,revoked,13/08/2024,/api/v3/service47,GlobalTrust CA,2048,TLS1.3
CERT-1819,10/04/2024,29/01/2026,revoked,03/12/2025,/api/v2/service15,NetSecure CA,2048,TLS1.3
CERT-1820,06/04/2024,10/06/2025,revoked,06/04/2025,/api/v1/service24,UniCA,3072,TLS1.3
CERT-1821,10/02/2024,20/01/2025,revoked,10/11/2024,/api/v2/service12,UniCA,2048,TLS1.2
CERT-1822,17/04/2024,06/06/2025,active,,/api/v3/service18,SecureSign CA,3072,TLS1.2
CERT-1823,21/03/2024,09/01/2025,revoked,02/01/2025,/api/v2/service27,GlobalTrust CA,3072,TLS1.2
CERT-1824,23/06/2024,28/09/2025,active,,/api/v4/service35,PrimeCA,2048,TLS1.3
CERT-1825,03/02/2024,23/06/2025,active,,/api/v1/service14,SecureSign CA,2048,TLS1.2
CERT-1826,12/01/2024,31/12/2025,active,,/api/v1/service40,SecureSign CA,3072,TLS1.3
CERT-1827,16/05/2024,05/05/2026,revoked,10/02/2026,/api/v1/service19,NetSecure CA,4096,TLS1.2
CERT-1828,24/04/2024,30/10/2025,revoked,02/09/2025,/api/v1/service35,GlobalTrust CA,3072,TLS1.3
CERT-1829,04/02/2024,09/02/2025,active,,/api/v2/service34,UniCA,3072,TLS1.2
CERT-1830,10/02/2024,25/08/2024,active,,/api/v3/service16,PrimeCA,2048,TLS1.3
CERT-1831,05/04/2024,31/05/2025,active,,/api/v3/service19,GlobalTrust CA,4096,TLS1.3
CERT-1832,31/01/2024,25/06/2025,revoked,06/06/2025,/api/v5/service50,SecureSign CA,3072,TLS1.2
CERT-1833,02/07/2024,14/03/2025,active,,/api/v5/service27,UniCA,3072,TLS1.3
CERT-1834,10/02/2024,29/04/2025,revoked,01/03/2025,/api/v2/service6,SecureSign CA,2048,TLS1.3
CERT-1835,28/01/2024,31/08/2024,active,,/api/v4/service9,NetSecure CA,2048,TLS1.3
CERT-1836,08/05/2024,07/03/2026,revoked,17/12/2025,/api/v1/service13,PrimeCA,3072,TLS1.2
CERT-1837,27/02/2024,08/07/2025,revoked,06/06/2025,/api/v3/service12,UniCA,4096,TLS1.3
CERT-1838,06/01/2024,05/09/2025,active,,/api/v2/service6,PrimeCA,2048,TLS1.3
CERT-1839,11/01/2024,16/05/2025,revoked,24/04/2025,/api/v1/service34,PrimeCA,4096,TLS1.2
CERT-1840,16/06/2024,02/11/2025,revoked,10/08/2025,/api/v4/service17,PrimeCA,4096,TLS1.2
CERT-1841,04/02/2024,31/03/2025,revoked,12/03/2025,/api/v3/service25,NetSecure CA,3072,TLS1.3
CERT-1842,07/05/2024,12/04/2026,active,,/api/v2/service32,SecureSign CA,4096,TLS1.3
CERT-1843,03/03/2024,10/06/2025,active,,/api/v5/service48,GlobalTrust CA,4096,TLS1.3
CERT-1844,30/06/2024,05/02/2025,revoked,05/12/2024,/api/v4/service28,NetSecure CA,4096,TLS1.3
CERT-1845,04/05/2024,29/07/2025,revoked,15/06/2025,/api/v1/service32,SecureSign CA,4096,TLS1.3
CERT-1846,12/07/2024,04/09/2025,revoked,20/08/2025,/api/v3/service5,PrimeCA,4096,TLS1.3
CERT-1847,17/04/2024,30/03/2026,active,,/api/v2/service48,GlobalTrust CA,3072,TLS1.3
CERT-1848,02/01/2024,22/03/2025,revoked,26/01/2025,/api/v4/service33,SecureSign CA,3072,TLS1.3
CERT-1849,08/01/2024,29/06/2025,active,,/api/v3/service2,NetSecure CA,2048,TLS1.3
CERT-1850,02/07/2024,19/09/2025,revoked,09/08/2025,/api/v4/service34,SecureSign CA,2048,TLS1.3
CERT-1851,04/04/2024,26/01/2026,revoked,04/12/2025,/api/v1/service3,SecureSign CA,4096,TLS1.3
CERT-1852,03/02/2024,20/09/2025,revoked,22/07/2025,/api/v1/service1,UniCA,3072,TLS1.3
CERT-1853,11/07/2024,17/03/2026,revoked,12/01/2026,/api/v3/service11,UniCA,4096,TLS1.3
CERT-1854,24/05/2024,22/01/2026,active,,/api/v5/service33,UniCA,4096,TLS1.2
CERT-1855,12/05/2024,08/04/2025,active,,/api/v5/service19,PrimeCA,3072,TLS1.3
CERT-1856,07/05/2024,14/10/2025,revoked,13/08/2025,/api/v5/service30,GlobalTrust CA,2048,TLS1.3
CERT-1857,20/04/2024,11/09/2025,revoked,28/08/2025,/api/v3/service29,NetSecure CA,3072,TLS1.3
CERT-1858,11/04/2024,05/02/2026,revoked,27/01/2026,/api/v1/service28,UniCA,2048,TLS1.3
CERT-1859,23/02/2024,18/02/2025,revoked,29/12/2024,/api/v2/service25,SecureSign CA,4096,TLS1.2
CERT-1860,28/06/2024,13/05/2026,revoked,21/02/2026,/api/v4/service30,PrimeCA,2048,TLS1.3
CERT-1861,22/02/2024,12/01/2025,active,,/api/v4/service1,UniCA,4096,TLS1.2
CERT-1862,25/05/2024,21/12/2024,active,,/api/v5/service35,UniCA,3072,TLS1.2
CERT-1863,07/06/2024,23/01/2025,revoked,01/11/2024,/api/v1/service48,SecureSign CA,3072,TLS1.2
CERT-1864,10/01/2024,26/11/2024,active,,/api/v4/service32,PrimeCA,4096,TLS1.2
CERT-1865,11/01/2024,10/06/2025,revoked,09/05/2025,/api/v3/service44,UniCA,3072,TLS1.3
CERT-1866,31/01/2024,27/11/2025,active,,/api/v2/service30,PrimeCA,3072,TLS1.3
CERT-1867,11/03/2024,10/08/2025,revoked,13/05/2025,/api/v5/service48,UniCA,3072,TLS1.2
CERT-1868,29/02/2024,25/10/2024,active,,/api/v3/service42,SecureSign CA,3072,TLS1.3
CERT-1869,20/05/2024,13/09/2025,active,,/api/v3/service24,SecureSign CA,4096,TLS1.2
CERT-1870,31/01/2024,16/11/2024,active,,/api/v5/service48,UniCA,3072,TLS1.2
CERT-1871,10/07/2024,14/02/2025,revoked,14/01/2025,/api/v5/service16,UniCA,2048,TLS1.3
CERT-1872,08/07/2024,12/05/2026,active,,/api/v3/service40,SecureSign CA,3072,TLS1.2
CERT-1873,18/01/2024,10/10/2025,active,,/api/v4/service23,SecureSign CA,2048,TLS1.3
CERT-1874,06/06/2024,07/04/2026,active,,/api/v3/service23,PrimeCA,4096,TLS1.3
CERT-1875,07/06/2024,29/07/2025,revoked,21/05/2025,/api/v1/service20,PrimeCA,4096,TLS1.2
CERT-1876,18/01/2024,16/10/2024,active,,/api/v4/service28,SecureSign CA,4096,TLS1.2
CERT-1877,20/03/2024,04/10/2025,revoked,05/08/2025,/api/v4/service32,GlobalTrust CA,3072,TLS1.3
CERT-1878,24/04/2024,16/08/2025,active,,/api/v1/service27,SecureSign CA,4096,TLS1.3
CERT-1879,11/03/2024,13/08/2025,revoked,06/08/2025,/api/v3/service49,NetSecure CA,3072,TLS1.2
CERT-1880,10/05/2024,11/09/2025,revoked,22/08/2025,/api/v5/service47,NetSecure CA,4096,TLS1.2
CERT-1881,19/01/2024,07/01/2025,active,,/api/v5/service7,GlobalTrust CA,3072,TLS1.2
CERT-1882,18/03/2024,31/07/2025,revoked,14/05/2025,/api/v1/service9,NetSecure CA,3072,TLS1.2
CERT-1883,05/03/2024,10/02/2026,revoked,07/02/2026,/api/v4/service15,GlobalTrust CA,4096,TLS1.2
CERT-1884,03/06/2024,13/03/2025,revoked,26/12/2024,/api/v3/service31,PrimeCA,3072,TLS1.3
CERT-1885,16/04/2024,18/01/2025,active,,/api/v2/service37,NetSecure CA,3072,TLS1.3
CERT-1886,17/02/2024,20/10/2025,active,,/api/v1/service31,GlobalTrust CA,2048,TLS1.2
CERT-1887,06/01/2024,30/04/2025,revoked,10/03/2025,/api/v5/service20,UniCA,4096,TLS1.2
CERT-1888,11/07/2024,12/09/2025,active,,/api/v1/service10,SecureSign CA,4096,TLS1.2
CERT-1889,08/01/2024,25/03/2025,revoked,23/02/2025,/api/v1/service12,UniCA,4096,TLS1.3
CERT-1890,05/06/2024,06/10/2025,active,,/api/v2/service30,GlobalTrust CA,4096,TLS1.3
CERT-1891,14/03/2024,05/04/2025,active,,/api/v3/service38,GlobalTrust CA,3072,TLS1.2
CERT-1892,26/05/2024,11/04/2026,revoked,02/02/2026,/api/v2/service18,PrimeCA,4096,TLS1.2
CERT-1893,18/01/2024,20/09/2024,revoked,18/09/2024,/api/v2/service22,NetSecure CA,4096,TLS1.3
CERT-1894,23/02/2024,15/07/2025,revoked,28/06/2025,/api/v3/service4,UniCA,4096,TLS1.2
CERT-1895,22/06/2024,18/08/2025,revoked,01/06/2025,/api/v4/service13,PrimeCA,3072,TLS1.3
CERT-1896,10/03/2024,08/05/2025,revoked,09/02/2025,/api/v4/service41,UniCA,3072,TLS1.2
CERT-1897,06/06/2024,22/05/2026,active,,/api/v1/service35,UniCA,2048,TLS1.2
CERT-1898,15/01/2024,02/10/2024,active,,/api/v2/service13,SecureSign CA,3072,TLS1.3
CERT-1899,13/02/2024,31/03/2025,active,,/api/v5/service1,NetSecure CA,2048,TLS1.2
CERT-1900,04/02/2024,07/07/2025,active,,/api/v1/service13,SecureSign CA,3072,TLS1.3
CERT-1901,27/04/2024,08/06/2025,active,,/api/v4/service50,PrimeCA,4096,TLS1.3
CERT-1902,04/01/2024,19/03/2025,active,,/api/v1/service43,SecureSign CA,2048,TLS1.2
CERT-1903,04/03/2024,27/12/2024,revoked,14/12/2024,/api/v2/service43,PrimeCA,4096,TLS1.2
CERT-1904,09/04/2024,07/12/2025,revoked,06/10/2025,/api/v4/service46,SecureSign CA,3072,TLS1.2
CERT-1905,08/04/2024,18/12/2024,active,,/api/v2/service50,PrimeCA,4096,TLS1.2
CERT-1906,03/03/2024,21/12/2025,revoked,31/10/2025,/api/v1/service49,PrimeCA,2048,TLS1.3
CERT-1907,05/02/2024,19/11/2024,revoked,27/08/2024,/api/v5/service35,NetSecure CA,3072,TLS1.2
CERT-1908,09/07/2024,07/05/2025,active,,/api/v4/service39,SecureSign CA,2048,TLS1.3
CERT-1909,15/06/2024,24/05/2026,active,,/api/v1/service30,GlobalTrust CA,3072,TLS1.2
CERT-1910,05/06/2024,16/08/2025,revoked,13/06/2025,/api/v1/service1,NetSecure CA,3072,TLS1.3
CERT-1911,20/01/2024,19/06/2025,revoked,01/06/2025,/api/v2/service50,UniCA,2048,TLS1.3
CERT-1912,18/07/2024,13/05/2026,active,,/api/v4/service6,NetSecure CA,2048,TLS1.3
CERT-1913,04/04/2024,08/12/2025,revoked,19/10/2025,/api/v4/service23,SecureSign CA,4096,TLS1.3
CERT-1914,29/01/2024,21/06/2025,revoked,15/04/2025,/api/v2/service40,PrimeCA,2048,TLS1.2
CERT-1915,23/05/2024,28/07/2025,active,,/api/v2/service17,GlobalTrust CA,2048,TLS1.2
CERT-1916,22/05/2024,10/12/2024,active,,/api/v1/service28,GlobalTrust CA,4096,TLS1.3
CERT-1917,21/01/2024,14/05/2025,active,,/api/v2/service42,GlobalTrust CA,4096,TLS1.3
CERT-1918,01/05/2024,20/01/2025,active,,/api/v4/service14,UniCA,4096,TLS1.3
CERT-1919,02/02/2024,08/01/2025,revoked,08/11/2024,/api/v3/service31,GlobalTrust CA,3072,TLS1.3
CERT-1920,17/01/2024,22/10/2025,revoked,23/08/2025,/api/v3/service38,SecureSign CA,2048,TLS1.2
CERT-1921,28/01/2024,10/07/2025,revoked,16/05/2025,/api/v1/service28,SecureSign CA,4096,TLS1.2
CERT-1922,09/07/2024,22/11/2025,active,,/api/v5/service42,PrimeCA,3072,TLS1.3
CERT-1923,19/02/2024,08/01/2026,revoked,15/12/2025,/api/v2/service46,SecureSign CA,4096,TLS1.2
CERT-1924,22/05/2024,21/12/2024,revoked,11/11/2024,/api/v3/service6,GlobalTrust CA,3072,TLS1.3
CERT-1925,05/06/2024,01/11/2025,active,,/api/v1/service14,PrimeCA,3072,TLS1.3
CERT-1926,13/02/2024,17/09/2025,revoked,07/09/2025,/api/v4/service12,SecureSign CA,3072,TLS1.3
CERT-1927,07/07/2024,11/08/2025,revoked,18/05/2025,/api/v4/service25,UniCA,3072,TLS1.3
CERT-1928,05/06/2024,12/02/2026,revoked,20/11/2025,/api/v3/service12,PrimeCA,3072,TLS1.2
CERT-1929,16/01/2024,29/09/2024,revoked,24/08/2024,/api/v4/service21,GlobalTrust CA,3072,TLS1.2
CERT-1930,05/02/2024,12/08/2024,active,,/api/v3/service15,UniCA,3072,TLS1.2
CERT-1931,19/04/2024,10/01/2026,revoked,28/12/2025,/api/v2/service28,GlobalTrust CA,3072,TLS1.2
CERT-1932,06/07/2024,23/02/2025,revoked,22/01/2025,/api/v3/service37,GlobalTrust CA,3072,TLS1.2
CERT-1933,29/03/2024,06/04/2025,revoked,03/02/2025,/api/v4/service49,GlobalTrust CA,4096,TLS1.3
CERT-1934,16/07/2024,07/08/2025,active,,/api/v4/service37,GlobalTrust CA,2048,TLS1.3
CERT-1935,28/01/2024,03/01/2025,active,,/api/v1/service30,SecureSign CA,4096,TLS1.3
CERT-1936,04/05/2024,06/08/2025,active,,/api/v4/service20,NetSecure CA,4096,TLS1.3
CERT-1937,10/05/2024,19/02/2025,revoked,05/02/2025,/api/v3/service29,NetSecure CA,2048,TLS1.3
CERT-1938,18/03/2024,21/01/2025,revoked,11/12/2024,/api/v3/service18,SecureSign CA,4096,TLS1.2
CERT-1939,06/03/2024,04/03/2026,active,,/api/v4/service17,SecureSign CA,2048,TLS1.3
CERT-1940,02/02/2024,18/11/2024,revoked,25/09/2024,/api/v3/service10,GlobalTrust CA,3072,TLS1.3
CERT-1941,14/07/2024,08/06/2025,active,,/api/v3/service31,SecureSign CA,4096,TLS1.2
CERT-1942,13/04/2024,19/02/2026,active,,/api/v5/service2,NetSecure CA,3072,TLS1.2
CERT-1943,03/07/2024,26/06/2025,active,,/api/v2/service3,PrimeCA,3072,TLS1.3
CERT-1944,15/02/2024,06/01/2026,revoked,16/11/2025,/api/v2/service33,NetSecure CA,2048,TLS1.2
CERT-1945,04/02/2024,28/09/2025,active,,/api/v3/service49,UniCA,3072,TLS1.2
CERT-1946,04/01/2024,03/08/2025,active,,/api/v3/service16,PrimeCA,2048,TLS1.2
CERT-1947,29/05/2024,19/07/2025,active,,/api/v5/service4,SecureSign CA,4096,TLS1.3
CERT-1948,07/05/2024,01/01/2026,revoked,13/10/2025,/api/v1/service30,GlobalTrust CA,4096,TLS1.2
CERT-1949,10/01/2024,07/08/2024,revoked,09/07/2024,/api/v3/service38,SecureSign CA,3072,TLS1.3
CERT-1950,23/05/2024,05/05/2026,revoked,09/04/2026,/api/v5/service40,UniCA,4096,TLS1.3
CERT-1951,15/06/2024,02/04/2026,revoked,18/02/2026,/api/v3/service32,GlobalTrust CA,4096,TLS1.3
CERT-1952,10/02/2024,02/02/2025,active,,/api/v5/service32,PrimeCA,2048,TLS1.2
CERT-1953,20/05/2024,26/12/2025,revoked,13/11/2025,/api/v1/service43,UniCA,3072,TLS1.2
CERT-1954,16/01/2024,16/06/2025,revoked,17/04/2025,/api/v2/service19,PrimeCA,2048,TLS1.2
CERT-1955,03/03/2024,15/07/2025,revoked,13/06/2025,/api/v2/service43,PrimeCA,3072,TLS1.3
CERT-1956,24/04/2024,05/03/2025,active,,/api/v3/service35,GlobalTrust CA,3072,TLS1.3
CERT-1957,27/01/2024,24/02/2025,revoked,19/02/2025,/api/v3/service28,SecureSign CA,2048,TLS1.3
CERT-1958,13/07/2024,21/05/2025,revoked,04/05/2025,/api/v3/service18,PrimeCA,3072,TLS1.3
CERT-1959,10/07/2024,11/03/2026,revoked,03/02/2026,/api/v2/service27,PrimeCA,4096,TLS1.3
CERT-1960,05/07/2024,14/09/2025,active,,/api/v1/service48,SecureSign CA,4096,TLS1.2
CERT-1961,13/03/2024,07/06/2025,revoked,28/03/2025,/api/v4/service5,UniCA,3072,TLS1.3
CERT-1962,05/07/2024,05/01/2025,active,,/api/v4/service42,SecureSign CA,2048,TLS1.3
CERT-1963,21/03/2024,28/09/2025,revoked,07/09/2025,/api/v1/service45,SecureSign CA,2048,TLS1.3
CERT-1964,20/03/2024,14/11/2024,revoked,29/08/2024,/api/v4/service1,SecureSign CA,2048,TLS1.3
CERT-1965,02/04/2024,29/09/2024,revoked,22/07/2024,/api/v1/service29,PrimeCA,3072,TLS1.3
CERT-1966,30/05/2024,05/04/2026,revoked,05/02/2026,/api/v1/service29,GlobalTrust CA,4096,TLS1.3
CERT-1967,09/04/2024,30/06/2025,revoked,09/06/2025,/api/v5/service24,SecureSign CA,3072,TLS1.2
CERT-1968,13/03/2024,27/12/2025,active,,/api/v5/service1,PrimeCA,3072,TLS1.3
CERT-1969,02/01/2024,05/04/2025,active,,/api/v3/service35,NetSecure CA,3072,TLS1.2
CERT-1970,30/06/2024,29/07/2025,active,,/api/v3/service49,GlobalTrust CA,3072,TLS1.3
CERT-1971,25/05/2024,30/05/2025,active,,/api/v1/service32,UniCA,3072,TLS1.2
CERT-1972,12/02/2024,11/05/2025,active,,/api/v4/service27,UniCA,3072,TLS1.2
CERT-1973,07/01/2024,05/05/2025,revoked,21/02/2025,/api/v4/service21,UniCA,3072,TLS1.3
CERT-1974,14/07/2024,11/06/2026,active,,/api/v4/service35,SecureSign CA,4096,TLS1.3
CERT-1975,11/03/2024,28/07/2025,revoked,14/06/2025,/api/v4/service8,UniCA,3072,TLS1.3
CERT-1976,29/05/2024,28/02/2026,revoked,05/02/2026,/api/v1/service12,GlobalTrust CA,2048,TLS1.2
CERT-1977,05/01/2024,18/09/2024,revoked,10/07/2024,/api/v4/service30,NetSecure CA,3072,TLS1.2
CERT-1978,23/03/2024,07/03/2025,revoked,04/01/2025,/api/v4/service48,GlobalTrust CA,4096,TLS1.3
CERT-1979,10/06/2024,09/06/2026,revoked,01/06/2026,/api/v2/service43,GlobalTrust CA,4096,TLS1.2
CERT-1980,22/06/2024,10/01/2026,revoked,31/10/2025,/api/v2/service50,PrimeCA,3072,TLS1.3
CERT-1981,08/03/2024,18/10/2024,active,,/api/v5/service44,UniCA,3072,TLS1.2
CERT-1982,29/06/2024,26/10/2025,revoked,01/10/2025,/api/v3/service3,GlobalTrust CA,2048,TLS1.2
CERT-1983,03/07/2024,19/09/2025,revoked,24/06/2025,/api/v4/service14,NetSecure CA,4096,TLS1.3
CERT-1984,11/02/2024,15/12/2025,revoked,28/09/2025,/api/v1/service35,UniCA,4096,TLS1.2
CERT-1985,25/06/2024,23/06/2025,revoked,17/05/2025,/api/v5/service20,UniCA,3072,TLS1.3
CERT-1986,16/03/2024,31/10/2025,revoked,07/09/2025,/api/v1/service40,NetSecure CA,2048,TLS1.2
CERT-1987,25/04/2024,16/12/2025,active,,/api/v1/service26,SecureSign CA,4096,TLS1.3
CERT-1988,02/03/2024,10/01/2026,active,,/api/v2/service34,GlobalTrust CA,3072,TLS1.3
CERT-1989,14/01/2024,17/10/2025,revoked,31/08/2025,/api/v2/service14,UniCA,2048,TLS1.3
CERT-1990,07/03/2024,10/11/2024,active,,/api/v1/service48,SecureSign CA,2048,TLS1.3
CERT-1991,23/01/2024,16/08/2025,active,,/api/v5/service46,NetSecure CA,4096,TLS1.3
CERT-1992,26/03/2024,11/07/2025,revoked,26/04/2025,/api/v4/service50,PrimeCA,3072,TLS1.3
CERT-1993,07/01/2024,09/01/2025,revoked,07/11/2024,/api/v2/service17,UniCA,3072,TLS1.2
CERT-1994,18/05/2024,15/09/2025,active,,/api/v1/service46,UniCA,4096,TLS1.3
CERT-1995,22/03/2024,08/12/2025,active,,/api/v4/service26,NetSecure CA,3072,TLS1.3
CERT-1996,24/05/2024,07/06/2025,revoked,11/05/2025,/api/v5/service50,UniCA,2048,TLS1.2
CERT-1997,21/02/2024,08/06/2025,revoked,27/12/2024,/api/v2/service15,PrimeCA,2048,TLS1.2
CERT-1998,12/05/2024,09/06/2025,revoked,06/08/2025,/api/v1/service11,PrimeCA,2048,TLS1.3
CERT-1999,10/03/2024,10/06/2025,active,,/api/v1/service25,UniCA,4096,TLS1.2
